user,ndcg
45987769,0.9803226567983307
45337884,0.9740139065669492
44605628,0.9816061218943464
43828497,0.9758026126679045
42444500,0.9834396525290361
37829070,0.9812981107284822
36855984,0.9859614501456874
27900917,0.9815444643742679
27612232,0.9792069122508322
10032764,0.9887143970762339
4869982,0.985240972448912
4783264,0.9684804397281777
4584061,0.9836967751873938
4573673,0.9896911018495423
4504171,0.9868948531380543
4480774,0.9832512381201258
4459843,0.9876569926406339
4432234,0.9984391119800226
4419732,0.9832956297508663
4390089,0.9791590216732866
4328538,0.9662709906961056
4321056,0.9883900019239131
4266578,0.9819034309916412
4243064,0.9882497844851241
4210333,0.9851979166364253
4204517,0.9880887959190052
4187528,0.9897476697992618
4114001,0.9780677731028442
4104534,0.9839758679988164
4058423,0.9885384533388957
4020382,0.9861384165957943
4012280,0.9849980077003082
3997105,0.9866459004383217
3924193,0.9827298746342811
3872317,0.9790143263215763
3835874,0.9833211200974301
3756896,0.9782316055211193
3718831,0.9808961643731152
3659732,0.9803570665024455
3576498,0.9821615065258409
3571728,0.9657261641192437
3565317,0.9858285592759457
3507246,0.9871962649972551
3494904,0.9801226043349139
3483674,0.9732022289795367
3441020,0.9838900534160668
3377711,0.9843516300618095
3310238,0.9899977691854637
3308317,0.9754099334820036
3298656,0.9870138863322617
3275026,0.9850528688493755
3265640,0.9835998918705482
3257743,0.9809866061930435
3196945,0.9880877797641139
3146327,0.9835601428446185
3110829,1.0
3106355,0.987587757700408
3029054,0.9842138063043405
2931632,0.9840421412708452
2923991,0.9762394294213733
2887092,0.9812482644604935
2871839,0.9872012001171122
2866549,0.9815308537826388
2864932,0.988659209926738
2851211,0.9802065156196987
2831524,0.9825038378346452
2790785,0.9760531695369976
2788465,0.9772352326997881
2737574,0.9895428083061114
2733661,0.9828175206188873
2728851,0.977177106169997
2718960,0.9805093987414851
2700495,0.9833611213178921
2683561,0.9889149989247963
2672224,0.9708583728580423
2665497,0.9751429605080719
2650181,0.9832469918175621
2623840,0.9760183293916124
2621589,0.9807396349892749
2614823,0.9858414661791456
2603819,0.9834421709388979
2601165,0.9827346697307713
2586116,0.9860785204995985
2583379,0.9846020538604889
2580197,0.9658060476178785
2548540,0.9873056219819051
2532481,0.9797928369875669
2532423,0.9828339608408005
2531459,0.9789504986636292
2504060,0.9777553749225399
2502133,0.9951300118652855
2501452,0.9809698904719796
2489892,0.9823216351685333
2478751,0.9832733848046624
2473833,0.9836794091867966
2470009,0.9883245885225092
2467021,0.9833463639474739
2458731,0.9842703256398303
2458162,0.9859760334497631
2456521,0.9763249993685187
2447160,0.9876971323352547
2433862,0.9861443385319172
2423171,0.9833388268390458
2420609,0.98370559585641
2402677,0.985891228863415
2398175,0.978447295407439
2391083,0.9833733837476786
2380813,0.9790342096266446
2371597,0.9857919781843626
2367249,0.9742356521680314
2363647,0.9859812413172346
2362932,0.9835924186663461
2352275,0.9776860603655523
2348857,0.9827666996172936
2329743,0.9813245198184154
2320897,0.987544704479819
2318815,0.9968450977896182
2317706,0.9814619693975175
2317472,0.9850804055466178
2312968,0.9798744278376182
2297669,0.98249198912858
2290115,0.9860332755114535
2287590,0.9775354792941304
2286127,0.9822445016654386
2283414,0.9836767026273942
2282183,0.9743075395663258
2279590,0.9811280371799743
2272694,0.9858779969317186
2272136,0.9782815973176967
2269768,0.9885150109252582
2254558,0.9851969240883022
2244978,0.9871229378881557
2226027,0.9820570754008174
2221636,0.9806187503559982
2221312,0.9764545869625101
2211893,0.9775918345066805
2195332,0.9713252709367227
2192275,0.9830168761238998
2188785,0.9956710882911028
2188175,0.9826624328416271
2187640,0.9714941789305929
2185606,0.9868846024997496
2180956,0.9789277755310867
2177125,0.9840077900228826
2174195,0.9879678347383143
2166874,0.9970242086331081
2164427,0.9944296714755391
2163599,0.9847178403023095
2163500,0.984667396032377
2161685,0.9744197299763289
2158763,0.9804381551002849
2155349,0.9875791225195163
2150874,0.9810380998236735
2133129,0.9816987113410062
2129120,0.9803102134548283
2126832,0.9805227873833389
2126601,0.9844464668498889
2116489,0.9773456918685737
2114111,0.9760795161820216
2109890,0.9840253957827814
2095456,0.9845494260155507
2085736,0.9811701973304106
2060100,0.9839576113539041
2057913,0.9931411474055051
2056903,0.9865810184793175
2046829,0.9834785582335743
2037426,0.9795345206022896
2035973,0.9833101843075849
2034976,0.9833099218030396
2007121,0.9824709139665401
1999864,0.9768455471713738
1997642,0.9820291676813715
1997615,0.9829407978445039
1994744,0.9856780871871609
1994511,0.9814909123512285
1989241,0.9853590854840204
1987990,0.9861297986444122
1985929,0.9827196511205771
1984919,0.9958685054195389
1980404,0.9932393435834465
1968007,0.9815232408893297
1966717,0.9825487691503635
1956989,0.9848145204130756
1945834,0.979836529444362
1943775,0.9973673162412273
1935228,0.9795279477060549
1932734,0.9809922349347107
1931533,0.9728550128850059
1923547,0.9869352852570705
1917438,0.940619393448435
1907423,0.9819061290803953
1906915,0.9815779901637688
1902672,0.987740228253446
1900220,0.9867386512033391
1888200,0.9843557587311886
1885452,0.9905385148237547
1880026,0.9914807409506669
1870973,0.9767643511491438
1859205,0.98367904995214
1849659,0.9875103970470759
1849412,0.982713062756898
1841712,0.985237946707983
1840823,0.988022890686505
1828154,0.9713416972802674
1823170,0.9976732134513355
1818818,0.9648291042035401
1803018,0.9767792670183912
1799854,0.984860586373664
1796366,0.982999539919316
1794736,0.9888899160407036
1793602,0.975145318138548
1793566,0.9846414226109595
1791144,0.9810252898622678
1789875,0.974052847001899
1781603,0.9826368796935487
1772323,0.9744485810500265
1770641,0.9785184125982245
1769763,0.9702619885347096
1763584,0.9801581294765348
1761738,0.9848178878220955
1757555,0.9845546125401609
1738814,0.9840099492935852
1725202,0.9883583941446608
1717315,0.9836167392094608
1709040,0.9862431775070648
1707961,0.9899994115444066
1706717,0.9834446143743892
1691787,0.9857132538224659
1684291,0.9780283242255183
1683981,0.9719253818807775
1683450,0.9849169646871253
1681567,0.9797266774655238
1674014,0.9796604624770595
1671513,0.9805852103682541
1668909,0.9558228899905601
1665012,0.9797954712281151
