user,ndcg
45987769,0.9785015480640301
45337884,0.9751337608596569
44605628,0.9812576385817056
43828497,0.975962023800652
42444500,0.9835561978072596
37829070,0.9808388357657905
36855984,0.9858866863151857
27900917,0.9807678892704533
27612232,0.9798910903991642
10032764,0.9883299397406661
4869982,0.9842239757233415
4783264,0.9684796843553751
4584061,0.9838941072542651
4573673,0.9896911018495423
4504171,0.9869462768691083
4480774,0.9830171995607989
4459843,0.9872825729254612
4432234,0.9984391119800226
4419732,0.9832956297508663
4390089,0.9786322242744125
4328538,0.9662709906961056
4321056,0.9885496637498536
4266578,0.98148547274542
4243064,0.9882497844851241
4210333,0.9850043829616231
4204517,0.9881044972119205
4187528,0.9897476697992618
4114001,0.9786465180630632
4104534,0.9834808884209295
4058423,0.988446597867971
4020382,0.9862943018502882
4012280,0.984996059827432
3997105,0.986513873550458
3924193,0.9824387221886873
3872317,0.9784307312985951
3835874,0.9839327853165378
3756896,0.978019234610304
3718831,0.9809003351821225
3659732,0.9802246691316856
3576498,0.9821615065258409
3571728,0.966680491647766
3565317,0.9855544877590247
3507246,0.9868180239554896
3494904,0.9801226043349139
3483674,0.9732022289795367
3441020,0.984787158141899
3377711,0.9834700936955485
3310238,0.9896487608780833
3308317,0.9762207743319296
3298656,0.9866141830142526
3275026,0.9845984571477718
3265640,0.9826240102291074
3257743,0.9812479057149701
3196945,0.9871339952193473
3146327,0.983573855904594
3110829,1.0
3106355,0.987587757700408
3029054,0.9840707158322848
2931632,0.9835071444258723
2923991,0.9751759793925505
2887092,0.9808345329298925
2871839,0.9873289654974869
2866549,0.9812536042854475
2864932,0.9881221697356922
2851211,0.9792466267625178
2831524,0.9825038378346452
2790785,0.9759343333214643
2788465,0.9772352326997881
2737574,0.9895428083061114
2733661,0.982728599030427
2728851,0.977778230240625
2718960,0.980931024035706
2700495,0.983053363312236
2683561,0.9889149989247963
2672224,0.9722240894874072
2665497,0.9750704577679673
2650181,0.982741823998679
2623840,0.9765011578025259
2621589,0.9806576462555668
2614823,0.9850405878710894
2603819,0.9833459855158884
2601165,0.9822768730440773
2586116,0.9858482069405994
2583379,0.9846570734379453
2580197,0.9658060476178785
2548540,0.9873056219819051
2532481,0.9803083415474773
2532423,0.9828339608408005
2531459,0.9783374961276368
2504060,0.9783871123405923
2502133,0.9951300118652855
2501452,0.9798885503032084
2489892,0.981749471248918
2478751,0.9822765382706896
2473833,0.9844678910536102
2470009,0.9889063671426911
2467021,0.9834176000555197
2458731,0.9842942266482697
2458162,0.9860849991739545
2456521,0.9752047947387265
2447160,0.9875094088369557
2433862,0.9861443385319172
2423171,0.9829860674610296
2420609,0.9839294439060159
2402677,0.9857754546830086
2398175,0.9782146779227636
2391083,0.9833142387335722
2380813,0.9793333985836559
2371597,0.9847318476464291
2367249,0.9742356521680314
2363647,0.9862990568795091
2362932,0.9835924186663461
2352275,0.9776860603655523
2348857,0.9827666996172936
2329743,0.9813395418133646
2320897,0.987544704479819
2318815,0.9968450977896182
2317706,0.9814069081207809
2317472,0.9839902149232279
2312968,0.9784789965571173
2297669,0.982182094010121
2290115,0.9861295778726566
2287590,0.976627178291892
2286127,0.9820704115552044
2283414,0.9829639627182752
2282183,0.9742092602411362
2279590,0.9798390411928622
2272694,0.9862563275260006
2272136,0.9782815973176967
2269768,0.9885150109252582
2254558,0.9849672629354708
2244978,0.9873003360933815
2226027,0.9818211551591384
2221636,0.9801019726658597
2221312,0.9759947057997259
2211893,0.9767077773702306
2195332,0.9726046730932796
2192275,0.9825252587709551
2188785,0.9956710882911028
2188175,0.981827435871856
2187640,0.9711374815642853
2185606,0.9865714831782204
2180956,0.9772930373288494
2177125,0.9845280777095193
2174195,0.9879141449415181
2166874,0.9970242086331081
2164427,0.9944296714755391
2163599,0.9847178403023095
2163500,0.9853787419667591
2161685,0.9744688686889268
2158763,0.9791870426167418
2155349,0.987717666824555
2150874,0.9802271908578262
2133129,0.9821803134453625
