user,ndcg
45987769,0.9792365159500371
45337884,0.9743414372263499
44605628,0.9822240727798546
43828497,0.9758048459254889
42444500,0.9834344977891698
37829070,0.9813068979335569
36855984,0.9860134442803217
27900917,0.9809626729927023
27612232,0.9794916158732944
10032764,0.9886301304751067
4869982,0.9849415980195904
4783264,0.9684804397281777
4584061,0.98376638164891
4573673,0.9896911018495423
4504171,0.9868948531380543
4480774,0.9829343212989434
4459843,0.9874112934531092
4432234,0.9984391119800226
4419732,0.9832956297508663
4390089,0.9791166086519831
4328538,0.9662709906961056
4321056,0.9879832242604822
4266578,0.9815117445081958
4243064,0.9882497844851241
4210333,0.9851890285832113
4204517,0.9879150858405599
4187528,0.9897476697992618
4114001,0.9784297115153162
4104534,0.9838484304940813
4058423,0.9885384533388957
4020382,0.9864953490622942
4012280,0.985211875336606
3997105,0.986711339429465
3924193,0.9832711408269559
3872317,0.9786173589102466
3835874,0.98342160287075
3756896,0.9782669926206555
3718831,0.9808777717262605
3659732,0.9804491067031207
3576498,0.9821615065258409
3571728,0.9660509573666352
3565317,0.9855420900824273
3507246,0.9869682658813572
3494904,0.9801226043349139
3483674,0.9732022289795367
3441020,0.983945461482938
3377711,0.9843856782491655
3310238,0.9897813313592821
3308317,0.975378285355517
3298656,0.9867580065174363
3275026,0.9854354714015815
3265640,0.983306675781843
3257743,0.9809355827250694
3196945,0.987769799391392
3146327,0.9835601428446185
3110829,1.0
3106355,0.987587757700408
3029054,0.9844836834600309
2931632,0.9834829879017906
2923991,0.9754525031947623
2887092,0.9812467864439065
2871839,0.9868321840038572
2866549,0.981174100413185
2864932,0.9884792772801886
2851211,0.9802953883168385
2831524,0.9825038378346452
2790785,0.9764206819870089
2788465,0.9772352326997881
2737574,0.9895428083061114
2733661,0.9828936519836464
2728851,0.9774188365555336
2718960,0.9808671957540407
2700495,0.983380004893914
2683561,0.9889149989247963
2672224,0.970996919769371
2665497,0.9749219485785137
2650181,0.9833820502257667
2623840,0.9762741360491286
2621589,0.9803550279855147
2614823,0.985448827104982
2603819,0.9834314307589006
2601165,0.9822733318009278
2586116,0.9865798144718014
2583379,0.9846542129806755
2580197,0.9658060476178785
2548540,0.9873056219819051
2532481,0.9804090213567729
2532423,0.9828339608408005
2531459,0.9789553443232883
2504060,0.9787400016058567
2502133,0.9951300118652855
2501452,0.9805211543155902
2489892,0.9822308829514591
2478751,0.9828345775170458
2473833,0.9835547019282882
2470009,0.9885892940012901
2467021,0.9834836920847829
2458731,0.9842724156524548
2458162,0.9855540266669943
2456521,0.9759628806571998
2447160,0.9876966815171994
2433862,0.9861443385319172
2423171,0.9831769463014521
2420609,0.9838079391045158
2402677,0.986066456438549
2398175,0.9783348499731599
2391083,0.983439798861762
2380813,0.9791925332380967
2371597,0.9856092902396824
2367249,0.9742356521680314
2363647,0.9858626166696426
2362932,0.9835924186663461
2352275,0.9776860603655523
2348857,0.9827666996172936
2329743,0.9813245198184154
