user,ndcg
45987769,0.973634505479525
45337884,0.9708718386141902
44605628,0.9766361444782051
43828497,0.9639285744178381
42444500,0.982095370011196
37829070,0.9760384894670467
36855984,0.9840657983841749
27900917,0.979890007598962
27612232,0.9727674469523395
10032764,0.9855146844227263
4869982,0.9823707994839224
4783264,0.9685265933913759
4584061,0.98171561788267
4573673,0.9999673717315118
4504171,0.9831633725290343
4480774,0.9800056338730532
4459843,0.9865774530268812
4432234,0.999951421233822
4419732,0.9824151760529317
4390089,0.9772271917586874
4328538,0.9648679380405766
4321056,0.9855603301871283
4266578,0.9786251902068067
4243064,0.9856838825568519
4210333,0.9841783223645084
4204517,0.983379657804884
4187528,0.992556567025469
4114001,0.9696354942519733
4104534,0.9791686770512413
4058423,0.991599428740238
4020382,0.9832780509223581
4012280,0.9821432530958698
3997105,0.9837402358276272
3924193,0.9783369141542434
3872317,0.9782480102579492
3835874,0.9779051408830889
3756896,0.975322215507881
3718831,0.9773966931329083
3659732,0.9733471821261123
3576498,0.9821420920394448
3571728,0.9574447670033873
3565317,0.9853395928346556
3507246,0.9819056157266686
3494904,0.978115949962631
3483674,0.9682709482751231
3441020,0.9845855847817352
3377711,0.9783271729607277
3310238,0.9880525247852118
3308317,0.9717497584400752
3298656,0.9841895114823455
3275026,0.9802556003761169
3265640,0.9817179655723464
3257743,0.9769843063530554
3196945,0.9842985930651983
3146327,0.9850666681892125
3110829,1.0
3106355,0.9837881232349415
3029054,0.9819218435360632
2931632,0.9842191155363068
2923991,0.9749840121399781
2887092,0.9783004348815152
2871839,0.9850661966412989
2866549,0.9804937593922002
2864932,0.987104010375536
2851211,0.9754993216243142
2831524,0.9794713614155582
2790785,0.9715679319287566
2788465,0.969817836584667
2737574,0.9915808031654473
2733661,0.979444017111802
2728851,0.9723940495987848
2718960,0.9760194926486229
2700495,0.9871865992276534
2683561,0.9890713863005951
2672224,0.9635785431497004
2665497,0.9732108014593873
2650181,0.9831855595006195
2623840,0.9716160807958607
2621589,0.9743264547073311
2614823,0.9825802237551305
2603819,0.9815314846223828
2601165,0.9819317045326628
2586116,0.9828241836124297
2583379,0.981254973816016
2580197,0.9657899488789011
2548540,0.9800464189321411
2532481,0.9763470209472908
2532423,0.9845404534285961
2531459,0.9723385008542159
2504060,0.9763768039050126
2502133,0.9957657508776615
2501452,0.9757563623736125
2489892,0.9781275202614744
2478751,0.9810906774762358
2473833,0.9803963933613975
2470009,0.9838317764968798
2467021,0.9798420434249248
2458731,0.9813271689542944
2458162,0.9841373065343392
2456521,0.978167885955293
2447160,0.985851069863396
2433862,0.9793106515319469
2423171,0.9776949246693779
2420609,0.9778971519451829
2402677,0.9877892287811122
2398175,0.9781058010301868
2391083,0.9787414708069117
2380813,0.9740979801889781
2371597,0.9835573179196324
2367249,0.9714157458577252
2363647,0.9866435567974746
2362932,0.9875924592615735
2352275,0.9812468640294847
2348857,0.9852987393700531
2329743,0.9839494439592954
2320897,0.9777561916669258
2318815,0.9972117284358705
2317706,0.9773427809209592
2317472,0.9873523261284562
2312968,0.9743482325097494
2297669,0.9794511015865601
2290115,0.9844387571250484
2287590,0.9742199588374906
2286127,0.9783639817376835
2283414,0.980643521532803
2282183,0.972511799592462
2279590,0.9796248917346052
2272694,0.9814768760874629
2272136,0.9681118651700169
2269768,0.9837208064709193
2254558,0.9836686310684437
2244978,0.9853888987226938
2226027,0.9792440532751474
2221636,0.9767627884162058
2221312,0.9779678418370724
2211893,0.9724220997778863
2195332,0.9726207347335141
2192275,0.9803219019726468
2188785,0.9945913864809428
2188175,0.9784028351804429
2187640,0.9669805512462248
2185606,0.9841559848314616
2180956,0.9710145498420789
2177125,0.9820217385590225
2174195,0.9850863626933697
2166874,0.9969343218663818
2164427,0.9939826737306521
2163599,0.9774786006138497
2163500,0.982189720531158
2161685,0.9804786168908657
2158763,0.9758943967685679
2155349,0.9825425113204228
2150874,0.9797949044942333
2133129,0.981565244131225
2129120,0.9772112627762549
2126832,0.9771387113064994
2126601,0.9817023917556803
2116489,0.9733003170323893
2114111,0.9751644523350229
2109890,0.9807639557780008
2095456,0.979835859060064
2085736,0.9778607625758104
2060100,0.9787096003004513
2057913,0.9938612796844952
2056903,0.9833260959729399
2046829,0.9794803084185756
2037426,0.9736119067089698
2035973,0.978759692818783
2034976,0.9780845909275742
2007121,0.9790848413274084
1999864,0.9730829781679114
1997642,0.9765118118534715
1997615,0.9787981339263281
1994744,0.9826233081947043
1994511,0.9764968491816165
1989241,0.9812339255374369
1987990,0.9855388451527927
1985929,0.9789936885849636
1984919,0.98411566545685
1980404,0.9926344694681494
1968007,0.9777593189687338
1966717,0.9747681820854048
1956989,0.978990863126828
1945834,0.9699071338258952
1943775,0.9959278597839937
1935228,0.9736343877328508
1932734,0.9755388221126626
1931533,0.9708825496116523
1923547,0.9818030133997853
1917438,0.9454787513955653
1907423,0.978070494102245
1906915,0.977732258953653
1902672,0.9838639274818222
1900220,0.982221785261935
1888200,0.9829222436321823
1885452,0.9887568259491845
1880026,0.9899537146202123
1870973,0.9711442221790686
1859205,0.9836659245495175
1849659,0.9844067849199164
1849412,0.9817531752104577
1841712,0.9819738267343402
1840823,0.9865481697587863
1828154,0.9733444203778062
1823170,0.9874158217655001
1818818,0.955644654171589
1803018,0.966093091436975
1799854,0.9825560747499046
1796366,0.9828440576228641
1794736,0.984818632474499
1793602,0.9690437433264155
1793566,0.9795726366866097
1791144,0.9790890469524817
1789875,0.9714284614483566
1781603,0.979192059735498
1772323,0.9664639431132679
1770641,0.9743471791808175
1769763,0.9647105207841236
1763584,0.9764029817045988
1761738,0.9810144346629976
1757555,0.9796371491115846
1738814,0.980391283318179
1725202,0.9883136660473044
1717315,0.9817694061861253
1709040,0.9836911079869427
1707961,0.9897359670625
1706717,0.9869488334533602
1691787,0.9829225495468519
1684291,0.9760124021197251
1683981,0.9620335118220158
1683450,0.9819481862956155
1681567,0.9777578258784237
1674014,0.9777698542463387
1671513,0.9770898478035694
1668909,0.9477173394539241
1665012,0.973645030591795
1664850,0.9766490819645746
1658018,0.9819703358079498
1649784,0.9999999999999999
1636770,0.9721036485417536
1635105,0.9973108700196969
1623515,0.9849217642033294
1623509,0.9802672399961647
1611177,0.9714795789039923
1607518,0.9775507444342123
1604609,0.9764400247333379
1601045,0.9769386383095442
1600164,0.9813493113713526
1598721,0.9843405963584207
1593734,0.9704272404489734
1590891,0.9774784366995096
1588635,0.9740608090971014
1580264,0.9789316148873232
1577739,0.9684861081682083
1569517,0.9737897527360514
1564473,0.9739783791487677
1562832,0.960565974059833
1559766,0.9762418489235882
1553487,0.9772048383580207
1553185,0.9845506782178343
1552171,0.980576931820989
1551538,0.984030902994096
1546732,0.9788483637113767
1532168,0.9819462994460497
1531287,0.9786779340645344
1527440,0.9546907534701784
1524701,0.9822735155119343
1515955,0.9826441886818638
1514785,0.9783733376531942
1509119,0.9761431209150757
1507714,0.9861264349206892
1507030,0.9786997622099004
1504223,0.9773776072461785
1496247,0.9710245429095646
1494167,0.9783041486692142
1486607,0.9852606724124559
1484972,0.9769985244556292
1482639,0.9833218939571748
1477408,0.9899786962505098
1476533,0.9734610101179032
1473794,0.9854950569833538
1468660,0.98501657821194
1468297,0.9801727307032168
1468293,0.9937399713874688
1466340,0.9727799697699286
1464973,0.9806068042939688
1464407,0.9889088759292911
1462934,0.9542323749825667
1462744,0.9712126550994793
1462547,0.9813609632039159
1462422,0.9758319509216499
1459556,0.9833626544490051
1458339,0.9807815338651494
1458288,0.9710730866820358
1456761,0.9794245598292485
1454018,0.9781591687220795
1453980,0.9710068825469321
1450280,0.9754234553406809
1449801,0.9827932506280666
1447979,0.9785669483801201
1444698,0.9793191176021709
1443719,0.9798723527402995
1435341,0.9870747071140515
1433354,0.9754141541093523
1431372,0.9790992705230241
1428232,0.9728332103701706
1427432,0.9734464764522771
1424151,0.9820278319363902
1419678,0.9803440927880014
1418881,0.9777790723245613
1417075,0.9818616813342838
1416960,0.9810485883181143
1415418,0.969255381856785
1413054,0.9799617801072349
1409472,0.9794384745294562
1407245,0.9809920464095153
1404062,0.978160022083013
1402283,0.9779597394883368
1400056,0.9716140211763435
1391951,0.9745760505160431
1391511,0.9743981063557114
1389804,0.9763877935524932
1387637,0.9834030690746213
1386692,0.9845630340972304
1386404,0.9815527505119572
1385999,0.9870217543719427
1384560,0.9699914684491381
1382659,0.9680439280471945
1381120,0.9786287420407944
1381050,0.9865860867257167
1380928,0.9774709196495007
1380001,0.958539166476653
1379502,0.9701317809744332
1371498,0.975043321601334
1371393,0.9743469352546541
1365772,0.9797025915866263
1359809,0.981404876964089
1354970,0.9710432652033979
1352838,0.9757278447892898
1348926,0.9810546053155437
1348695,0.9740209508957204
1341263,0.9723971193349006
1339996,0.9832417954733703
1337199,0.9706066195944908
1334746,0.9780985356352296
1332401,0.9944141698137086
1326807,0.9795160602810051
1325628,0.9727198928573846
1324439,0.9777089291147035
1322790,0.9825087269045204
1321096,0.9809324197885743
1321067,0.9823163510834062
1320395,0.9850330204125182
1311864,0.9879549636520191
1311301,0.9592156749923113
1308599,0.9644261952589774
1306299,0.9891705190360306
1302560,0.9819848914774959
1301150,0.9877423287563213
1295915,0.9673005824688788
1294931,0.9693291374729983
1293083,0.9868376657715949
1292181,0.9624745606011829
1289379,0.9753691707896264
1286081,0.9764332595699695
1283582,0.9999999999999999
1283467,0.9680951807129562
1281917,0.9699336452537488
1275416,0.9824919628417981
1268461,0.9774399008434704
1267105,0.980703817909611
1265100,0.9795844963327267
1264887,0.9812713051493046
1256388,0.9835189744925755
1256052,0.9769907461266829
1253159,0.9776872538447582
1252895,0.9932774338396821
1248504,0.9857192907528527
1247727,0.9861277723139718
1247621,0.9723086537369278
1243811,0.9766669709779787
1243741,0.9829885692392556
1243334,0.97775650477138
1242406,0.9613500736936796
1242190,0.9821873862271605
1240378,0.9813942312662359
1237534,0.9808866333448775
1235021,0.9728342198431756
1233734,0.9938162237524103
1233620,0.9875011634852698
1233505,0.9887352320026324
1231114,0.9734969697261793
1230447,0.9739389261445033
1229607,0.9865490282029075
1229156,0.98236597140535
1227360,0.96164342370784
1224197,0.9852533579627282
1223030,0.9833356697655921
1222124,0.986168594370596
1220523,0.9868252092880846
1219568,0.978579107860892
1218518,0.9784718191319245
1216758,0.9779195125903789
1216489,0.9930150526829805
1216008,0.9713914744353861
1215476,0.9695063482153672
1215272,0.9759929157754998
1212789,0.9754133093579068
1210614,0.9918533191695149
1210604,0.9794469316188851
1207216,0.976966069538421
1206987,0.9787856113600545
1201356,0.9792741163341382
1201152,0.9780459024117722
1198902,0.9682578194855106
1197222,0.9884197727612397
1191558,0.9845635300198191
1191238,0.9767077796378928
1190081,0.9818747320399516
1184811,0.9796420020545004
1184689,0.97808482860783
1184528,0.990944369864912
1182135,0.9851861400347294
1178055,0.9672853455725003
1178038,0.9772220700741568
1177306,0.9818282438485796
1168414,0.9864239545692103
1167773,0.975202564222409
1167468,0.9903674865701968
1166776,0.9733519869816732
1164201,0.9895651856865807
1162388,0.9863733124577282
1158473,0.9764557028223146
1157049,0.983766326304438
1156490,0.9803004105838578
1154663,0.9820933032769316
1149214,0.9778379923344318
1146587,0.9798252044868485
1145553,0.9804161271899136
1143289,0.9848585211281704
1142799,0.9734776242000329
1142233,0.9840618503300533
1140220,0.9862473822178982
1138893,0.9748705287258101
1136972,0.9792861819356754
1135968,0.9818865649315545
1133770,0.9745859774807631
1128980,0.9698135692195747
1128567,0.9692849825556934
1128221,0.9789445984863165
1127772,0.9785439261659116
1127622,0.9848739141112447
1125189,0.9754268388803776
1120768,0.9840671341225747
1120366,0.9651049049596522
1120021,0.9770230762277669
1117550,0.9647018285582825
1117271,0.9652656490657733
1117043,0.971457734107748
1116761,0.9821525424312779
1115174,0.982048696867722
1114759,0.9750616034145674
1113569,0.9916118020325603
1113171,0.9970919026207875
1112625,0.9798406348656084
1109192,0.979249265855871
1106259,0.9791740968630929
1104439,0.9849335912827537
1101697,0.9775443704741945
1101456,0.9764163533819377
1099336,0.9923562178179267
1096479,0.9831791435073267
1095381,0.9846230869140765
1091489,0.9706281651512663
1090084,0.9754826363143068
1089465,0.9809989165535066
1087393,0.9752945251508887
1086596,0.9826981065251716
1085884,0.9805882665672127
1084392,0.9849899146831478
1083626,0.9792550278595019
1083177,0.9766724875716459
1083069,0.9672953251224621
1082140,0.9768278940607517
1080398,0.9767190853182993
1079373,0.9782460965804796
1078544,0.9756603486725969
1077373,0.9815582185001837
1076256,0.9822836171945526
1075526,0.9740883238255668
1073676,0.9659469261752773
1072216,0.9895201347397756
1068205,0.9760229523292198
1067865,0.9759532540556813
1067265,0.9779576639697696
1065754,0.9726874545213184
1065448,0.9612660872430064
1064727,0.9785699255026301
1064685,0.9800216953901959
1064298,0.9799342417098332
1056656,0.9859168923382585
1055487,0.9835011988054515
1054440,0.9776723490007432
1053836,0.9920184469274658
1049746,0.980536151489248
1048262,0.9802776451326447
1043499,0.9728476334139192
1043408,0.9812661365653419
1042606,0.9764656904204528
1035406,0.9820094356196145
1032989,0.97766307127379
1032565,0.9848230585994239
1028845,0.9780878872577587
1025084,0.97278450374295
1024471,0.9922368943680423
1024221,0.9761780731232997
1023392,0.9827400006787977
1022965,0.9841923961301926
1021985,0.9845568646706547
1018854,0.9879495722034988
1018267,0.9752722131446072
1017464,0.975756168270341
1017425,0.9810114095560288
1015534,0.9775491831100616
1013185,0.9805950653543958
1012873,0.9793780431255886
1010302,0.977163627799096
1009991,0.9778059460198695
1005928,0.9718237179377442
1004613,0.9864948350970897
1003740,0.9755362769487887
1003080,0.9911395573893268
1002057,0.9796745311804054
1000905,0.9772843934057072
